Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2006-06-21,109.7,109.7,105.58,107.87,6984
2006-06-22,109.7,109.7,107.41,107.41,1311
2006-06-23,106.96,107.87,105.13,106.49,1087
2006-06-26,107.41,107.41,106.04,106.04,533
2006-06-27,106.04,109.25,106.04,107.87,1946
2006-06-28,108.78,113.35,107.41,112.43,2934
2006-06-29,114.26,116.1,112.43,116.1,969
2006-06-30,117,120.67,116.54,118.84,1328
2006-07-03,122.95,123.88,120.22,122.5,3494
2006-07-04,123.4,131.64,123.4,127.98,3441
2006-07-05,130.27,130.27,125.23,127.98,18394
2006-07-06,127.98,127.98,125.68,126.15,5245
2006-07-07,126.15,126.15,125.23,126.15,2713
2006-07-10,125.68,126.61,124.33,126.61,7531
2006-07-11,126.61,126.61,125.23,126.15,9011
2006-07-12,126.15,129.8,126.15,129.35,9274
2006-07-13,128.9,128.9,127.05,127.98,1072
2006-07-14,123.88,134.38,123.88,134.38,11846
2006-07-17,132.55,132.55,129.8,131.64,13561
2006-07-18,131.64,131.64,129.8,131.64,716
2006-07-19,130.72,131.18,130.27,130.72,516
2006-07-20,130.72,131.18,129.8,130.72,6346
2006-07-21,130.72,130.72,129.8,129.8,2815
2006-07-24,128.9,128.9,127.98,127.98,1034
2006-07-25,127.51,127.98,125.23,125.68,12325
2006-07-26,124.33,132.55,122.5,127.98,26092
2006-07-27,129.8,137.13,129.35,137.13,90860
2006-07-28,138.02,141.7,134.38,136.2,11989
2006-07-31,138.48,138.48,136.2,136.67,1304
2006-08-01,136.2,136.67,134.84,136.2,4781
2006-08-02,135.3,135.3,132.55,135.3,5501
2006-08-03,136.2,136.67,131.64,134.38,19721
2006-08-04,135.75,135.75,133.46,133.92,1067
2006-08-07,134.84,134.84,133.92,133.92,987
2006-08-08,134.38,134.84,129.8,133.01,14833
2006-08-09,133.46,133.46,130.72,132.55,9681
2006-08-10,130.72,131.18,129.8,130.72,6077
2006-08-11,133.46,134.84,128.43,128.43,8602
2006-08-14,129.8,133.92,129.8,132.09,7096
2006-08-16,132.55,132.55,129.8,131.18,968
2006-08-17,131.64,132.55,127.98,132.09,12136
2006-08-18,132.09,132.55,131.18,132.09,511
2006-08-21,131.64,134.38,131.18,133.92,6454
2006-08-22,135.3,137.13,134.38,137.13,2379
2006-08-23,138.02,138.02,135.75,137.13,6388
2006-08-24,135.3,137.13,135.3,136.67,1676
2006-08-25,137.13,137.13,135.3,136.2,14258
2006-08-28,136.2,136.2,131.64,134.38,867
2006-08-29,134.38,134.38,132.55,133.46,787
2006-08-30,133.46,133.92,131.18,133.46,2342
2006-08-31,132.09,132.55,131.18,131.18,5075
2006-09-01,131.18,135.3,131.18,135.3,1686
2006-09-04,134.84,136.2,132.64,136.2,2494
2006-09-05,136.67,137.13,135.3,137.13,10215
2006-09-06,137.13,137.13,133.09,136.67,255
2006-09-07,134.38,137.13,134.38,135.48,262
2006-09-08,135.48,137.03,135.48,136.76,677
2006-09-11,137.13,139.87,136.76,138.02,1376
2006-09-12,136.67,138.94,136.67,137.57,11702
2006-09-13,137.77,139.32,137.67,138.48,885
2006-09-14,138.48,138.94,137.77,138.94,413
2006-09-15,138.94,138.94,137.22,138.94,288
2006-09-18,139.87,140.58,138.48,139.95,2460
2006-09-19,140.13,140.42,138.94,140.32,16692
2006-09-20,140.32,141.7,139.49,141.7,2021
2006-09-21,142.6,149.01,142.6,149.01,12996
2006-09-22,150.01,150.82,145.52,146.9,715
2006-09-25,146.71,146.71,145.52,146.71,1662
2006-09-26,146.71,146.71,144.52,146.36,1969
2006-09-27,144.9,146.36,141.7,141.7,3283
2006-09-28,141.7,144.25,141.7,143.34,1496
2006-09-29,143.24,143.24,141.7,141.7,12846
2006-10-02,143.52,143.52,141.78,141.78,1305
2006-10-03,143.42,145.35,142.14,145.25,3108
2006-10-04,144.9,151.57,144.9,148.45,9955
2006-10-05,150.82,151.73,145.35,149.93,1668
2006-10-06,149.45,150.74,147.18,150.38,3020
2006-10-09,147.45,152.3,147.45,150.82,3293
2006-10-10,151.2,153.57,150.82,150.82,889
2006-10-11,150.82,152.4,150.82,150.82,384
2006-10-12,152.58,152.58,150.92,150.92,278
2006-10-13,151.64,155.32,150.82,152.67,3895
2006-10-16,162.72,162.72,154.03,154.48,24109
2006-10-17,159.97,159.97,155.4,156.32,6084
2006-10-18,156.32,159.79,156.32,158.15,3612
2006-10-19,159.97,159.97,157.23,157.23,2250
2006-10-20,157.96,158.6,155.49,156.32,806
2006-10-23,157.23,163.18,155.4,160.89,3712
2006-10-24,161.07,169.11,161.07,164.91,2914
2006-10-25,166.83,176.35,166.83,175.51,13739
2006-10-26,176.43,181,176.43,180.08,8516
2006-10-27,182.83,183.74,178.72,181,7625
2006-10-30,181,181,176.25,178.25,9357
2006-10-31,176.43,178.25,176.06,176.06,9170
2006-11-02,180,180,176.06,176.43,1992
2006-11-03,176.43,178.25,175.51,176.25,4003
2006-11-06,176.35,179.44,175.6,179.16,2090
2006-11-07,180,180,176.51,179.44,2688
2006-11-08,178.25,178.25,174.61,175.79,6542
2006-11-09,174.61,176.43,172.76,174.61,18903
2006-11-10,173.77,175.32,173.69,175.23,6847
2006-11-13,172.42,175.23,171.86,175.06,2235
2006-11-14,175.06,177.25,175.06,175.97,403
2006-11-15,175.88,178.25,174.61,178.16,10728
2006-11-16,178.25,178.25,177.15,178.25,23674
2006-11-17,178.72,178.72,177.34,178.72,18865
2006-11-20,174.78,180.08,174.78,179.62,19095
2006-11-21,180.27,180.53,179.16,180.53,20830
2006-11-22,180.53,181.91,179.62,181.91,8041
2006-11-23,185.02,185.02,182.19,183.74,1681
2006-11-24,184.66,184.66,183.74,184.66,13689
2006-11-27,184.56,184.94,183.38,184.94,14144
2006-11-28,184.66,190.13,183.38,185.56,4439
2006-11-29,189.04,189.13,185.56,188.21,1613
2006-11-30,188.4,189.13,186.02,188.31,6283
2006-12-01,189.04,189.13,185.56,188.4,1138
2006-12-04,188.31,196.08,185.75,191.98,3825
2006-12-05,192.88,195.63,192.05,195.53,14214
2006-12-06,196.53,198.38,193.34,198.38,3424
2006-12-07,200.19,204.77,199.28,200.19,14524
2006-12-08,201.11,201.11,191.89,195.16,12340
2006-12-11,194.7,194.7,181.91,189.49,3993
2006-12-12,183.47,188.11,183.47,187.41,11069
2006-12-13,186.67,190.13,186.67,190.13,860
2006-12-14,190.13,190.13,185.56,185.56,2668
2006-12-15,186.02,187.41,174.61,184.66,6688
2006-12-18,185.56,192.88,180.63,190.04,3911
2006-12-19,184.66,188.77,183.83,186.48,2753
2006-12-20,185.11,188.11,183.83,186.94,1518
2006-12-21,187.41,190.13,176.61,178.53,702
2006-12-22,179.35,182.83,177.34,178.25,8738
2006-12-27,180.08,181.91,180.08,180.45,332
2006-12-28,180.72,180.72,174.61,174.61,1025
2006-12-29,175.51,175.51,174.61,174.61,681
2007-01-02,174.61,181.72,174.61,178.35,2758
2007-01-03,178.45,180.82,178.25,179.07,484
2007-01-04,175.23,180.53,175.23,177.34,3828
2007-01-05,174.61,178.25,174.61,174.61,705
2007-01-08,174.61,178.07,174.61,174.78,1607
2007-01-09,176.43,180.35,175.97,178.35,769
2007-01-10,181.91,186.48,181,181,2895
2007-01-11,183.29,187.41,183.29,187.41,929
2007-01-12,189.13,196.08,187.41,195.07,4031
2007-01-15,192.98,198.38,192.98,198.38,25148
2007-01-16,198.38,202.93,196.53,201.11,11801
2007-01-17,203.75,203.75,201.11,203.02,26216
2007-01-18,203.75,214.54,202.03,210.24,6600
2007-01-19,210.24,218.47,207.05,213,5091
2007-01-22,218.39,223.97,217.56,219.39,4006
2007-01-23,219.39,219.39,206.59,215.64,3297
2007-01-24,211.25,217.1,211.25,215.64,5250
2007-01-25,219.95,219.95,210.81,213.91,706
2007-01-26,210.71,212.08,202.66,205.67,6377
2007-01-29,212.08,212.08,203.84,206.59,4659
2007-01-30,206.59,209.24,201.11,202.39,6563
2007-01-31,201.11,206.59,200.38,206.59,14131
2007-02-01,207.05,212.9,207.05,211.07,3299
2007-02-02,213,213,208.43,211.9,6253
2007-02-05,212.08,212.08,206.69,211.16,437
2007-02-06,211.16,211.16,206.41,209.79,203
2007-02-07,206.59,209.34,204.77,207.42,169
2007-02-08,203.12,203.66,195.07,195.07,3319
2007-02-09,194.7,200.19,194.7,197.73,5087
2007-02-12,197.73,198.38,195.9,198.38,2275
2007-02-13,196.53,204.77,193.34,204.77,1961
2007-02-14,210.15,210.15,206.05,208.43,925
2007-02-15,206.97,206.97,197.82,202.85,1449
2007-02-16,202.93,202.93,196.53,199.28,1284
2007-02-19,199.37,199.37,196.9,199.28,2854
2007-02-20,201.11,202.03,195.63,202.03,1756
2007-02-21,202.93,208.43,201.11,202.48,5066
2007-02-22,201.28,204.77,201.28,204.77,1170
2007-02-23,207.5,207.5,202.03,202.31,603
2007-02-26,202.93,204.77,202.03,204.77,3254
2007-02-27,201.19,202.48,182.83,193.89,11048
2007-02-28,189.23,199.28,189.23,196.53,8382
2007-03-01,198.38,203.84,193.44,196.53,3611
2007-03-02,196.53,202.03,196.53,197.45,19528
2007-03-05,197.45,197.45,191.98,191.98,2373
2007-03-06,194.7,199.18,192.15,196.53,6163
2007-03-07,199.37,199.37,196.08,196.53,10504
2007-03-08,196.63,204.5,196.63,201.11,1819
2007-03-09,205.49,207.5,202.48,204.77,1043
2007-03-12,206.59,209.34,204.77,209.34,1191
2007-03-13,209.43,211.16,205.67,205.67,1960
2007-03-14,191.05,201.02,191.05,197.18,2927
2007-03-15,196.53,202.03,196.53,197.54,4030
2007-03-16,196.53,201.11,196.44,196.53,1795
2007-03-19,200.19,208.43,200.19,205.67,4714
2007-03-20,205.67,209.79,205.67,205.77,1043
2007-03-21,206.59,209.05,206.59,208.43,1724
2007-03-22,208.7,210.24,204.77,206.59,2892
2007-03-23,202.03,209.34,202.03,207.96,2380
2007-03-26,211.07,211.07,202.93,207.96,787
2007-03-27,209.34,209.34,205.77,208.43,715
2007-03-28,204.96,209.98,204.96,209.98,1806
2007-03-29,207.5,213.91,207.05,210.24,15230
2007-03-30,210.24,213.53,206.59,210.9,2302
2007-04-02,208.05,210.24,206.59,208.7,456
2007-04-03,210.06,212.9,209.34,210.61,2918
2007-04-04,212.08,214.73,210.34,213.91,6618
2007-04-05,214,219.31,210.52,219.31,4994
2007-04-10,228.35,229.45,223.05,223.97,24624
2007-04-11,223.97,228.08,223.05,223.97,1393
2007-04-12,223.5,226.89,220.3,220.4,3640
2007-04-13,223.97,224.87,221.21,223.97,2981
2007-04-16,227.62,227.62,221.21,223.97,37996
2007-04-17,223.97,223.97,220.3,223.05,2366
2007-04-18,223.97,223.97,220.76,220.86,334
2007-04-19,221.21,227.52,219.39,221.31,11626
2007-04-20,222.14,227.52,221.21,226.79,18042
2007-04-23,227.62,237.51,225.8,228.62,25419
2007-04-24,227.62,228.53,224.15,226.71,10277
2007-04-25,225.8,227.62,224.43,226.71,2267
2007-04-26,224.25,230.27,224.25,225.8,12827
2007-04-27,224.15,226.71,221.87,222.22,3781
2007-04-30,222.58,226.71,220.3,226.53,5147
2007-05-02,226.53,226.71,223.97,224.43,16746
2007-05-04,227.62,228.08,225.8,225.8,1577
2007-05-07,227.52,227.52,225.8,226.25,696
2007-05-08,226.71,227.07,220.94,224.87,637
2007-05-09,220.86,226.25,220.76,225.8,1419
2007-05-10,226.06,230.27,223.97,223.97,6086
2007-05-11,220.86,221.21,213.91,218.56,9889
2007-05-14,220.76,228.44,220.76,223.97,13595
2007-05-15,219.57,223.97,219.39,219.39,588
2007-05-16,218.47,219.39,209.61,214.54,3131
2007-05-17,213.28,214.82,210.24,214.82,7649
2007-05-18,213.91,218.47,212.26,218.47,1075
2007-05-21,218.47,222.96,217.56,222.68,3919
2007-05-22,223.05,223.05,222.68,222.96,8901
2007-05-23,221.21,221.21,215.74,219.31,4940
2007-05-24,222.96,222.96,213.53,213.53,2950
2007-05-25,213.91,214.82,211.16,211.16,46652
2007-05-28,210.43,216.65,203.4,203.4,1473
2007-05-29,202.93,208.33,201.11,204.77,1205
2007-05-30,206.5,206.5,198.47,200.66,769
2007-05-31,204.58,204.58,198.38,202.93,1912
2007-06-01,204.77,205.41,201.11,203.84,469
2007-06-04,205.67,206.59,196.53,196.53,12470
2007-06-05,199.28,199.28,193.79,197.45,2307
2007-06-06,198.38,198.38,193.34,197.99,19007
2007-06-08,195.63,201.02,195.53,200.66,13829
2007-06-11,203.02,204.77,200.19,204.77,71843
2007-06-12,205.12,208.14,204.77,204.77,1112
2007-06-13,201.11,204.5,201.11,204.03,769
2007-06-14,204.22,204.31,201.11,202.03,1369
2007-06-15,201.02,203.58,200.19,200.56,6472
2007-06-18,200.19,200.66,197.54,200.66,52672
2007-06-19,200.19,200.19,197.63,200.19,24735
2007-06-20,200.19,200.19,197.73,199.28,1346
2007-06-21,199.28,201.02,196.53,196.53,7644
2007-06-22,196.53,196.53,188.68,195.26,1579
2007-06-25,188.96,193.61,188.86,191.98,41646
2007-06-26,191.05,191.05,189.23,191.05,7561
2007-06-27,193.7,193.7,189.23,189.23,6890
2007-06-28,189.32,191.98,185.48,190.04,27341
2007-06-29,188.77,191.89,186.02,187.86,10986
2007-07-02,187.49,187.49,178.45,181.91,2898
2007-07-03,181.91,181.91,179.16,180.18,12314
2007-07-04,181,183.64,181,182.83,30791
2007-07-05,185.4,195.98,183.74,195.98,42358
2007-07-06,196.53,206.13,196.53,203.49,23546
2007-07-09,205.77,208.33,202.48,205.31,18667
2007-07-10,204.77,206.87,204.31,204.31,46053
2007-07-11,202.03,202.03,196.9,199.28,8895
2007-07-12,198.19,199.28,191.24,191.98,19849
2007-07-13,195.53,205.21,195.45,195.73,7632
2007-07-16,195.9,196.53,188.96,191.98,700
2007-07-17,188.4,188.4,181.1,182.83,20308
2007-07-18,187.31,191.05,181.19,185.56,6096
2007-07-19,190.69,190.69,186.57,186.57,5716
2007-07-20,183.47,186.48,183.47,184.66,244
2007-07-23,184.66,186.3,182,183.74,21238
2007-07-24,181.91,185.11,181.91,183.74,4986
2007-07-25,181.91,185.4,181,183.74,855
2007-07-26,182.83,185.4,182.83,183.74,7421
2007-07-27,181,182.83,177.34,178.25,897
2007-07-30,180.63,182.28,177.34,181.82,1169
2007-07-31,184.66,187.41,181.91,182.83,865
2007-08-01,182.73,190.59,181,185.2,2279
2007-08-02,190.04,190.04,184.66,184.66,16699
2007-08-03,184.66,184.66,182.83,182.83,138
2007-08-06,177.89,184.19,177.89,178.53,1679
2007-08-07,184.66,189.23,183.74,188.58,1518
2007-08-08,188.31,189.69,183.29,183.74,841
2007-08-09,183.1,183.74,183,183,402
2007-08-10,181,181,178.45,178.72,2898
2007-08-13,178.72,184.01,175.6,182.28,28085
2007-08-14,182.55,183.64,178.72,180.08,609
2007-08-16,178.25,178.25,152.67,159.97,13964
2007-08-17,146.27,168.19,146.27,165.45,4611
2007-08-20,169.11,169.11,159.15,159.15,11977
2007-08-21,166.37,166.37,159.06,162.72,23937
2007-08-22,159.5,171.86,159.5,170.95,29921
2007-08-23,173.51,179.16,173.51,179.16,19804
2007-08-24,178.25,182.38,178.25,181.91,13408
2007-08-27,182.83,182.83,179.16,180.53,13946
2007-08-28,178.25,180.45,178.25,178.25,2262
2007-08-29,160.89,182.09,160.89,182.09,14335
2007-08-30,182.83,182.83,179.53,181.19,7503
2007-08-31,181.72,182.38,180.08,182.38,25600
2007-09-03,182.64,185.56,182,184.56,2780
2007-09-04,184.56,185.2,182.83,185.2,27753
2007-09-05,185.56,185.56,183.38,184.84,2304
2007-09-06,182.73,184.84,182.64,184.56,13902
2007-09-07,183.74,184.66,181,183.74,51143
2007-09-10,182.83,182.83,171.86,175.51,779
2007-09-11,181.91,182.73,177.06,182.73,315
2007-09-12,180.08,182.73,179.62,182.64,21996
2007-09-13,182.73,182.73,179.72,182.73,32872
2007-09-14,182.83,182.83,178.82,182.64,6063
2007-09-17,178.25,182.55,178.25,180.45,6848
2007-09-18,180.53,180.53,177.79,179.91,100
2007-09-19,178.25,182.83,178.07,181,3887
2007-09-20,178.98,178.98,176.51,178.72,1173
2007-09-21,177.34,179.16,177.34,177.79,539
2007-09-24,175.51,177.79,171.86,177.79,758
2007-09-25,179.16,181,179.16,180.92,953
2007-09-26,180.08,182.55,180.08,182.38,4970
2007-09-27,182.64,184.29,181,183.74,6932
2007-09-28,184.38,184.38,181.91,183.56,81
2007-10-01,181.91,181.91,171.13,171.13,253
2007-10-02,176.43,176.43,173.87,175.51,114
2007-10-03,175.06,175.06,171.41,171.86,913
2007-10-04,171.41,171.41,169.57,170.95,1457
2007-10-05,170.95,170.95,169.11,170.95,1257
2007-10-08,170.95,170.95,167.28,168.29,1352
2007-10-09,168.19,171.67,168.19,171.67,1445
2007-10-10,171.67,172.58,170.31,171.86,443
2007-10-11,172.58,179.16,172.58,178.25,2037
2007-10-12,179.16,179.16,177.34,177.34,307
2007-10-15,173.77,178.82,173.77,177.34,3088
2007-10-16,177.34,178.72,177.34,178.63,203
2007-10-17,177.89,181,177.89,180.08,16627
2007-10-18,181,181.72,177.89,178.25,9586
2007-10-19,178.25,179.91,177.89,179.91,1268
2007-10-22,180.08,180.08,162.06,169.11,10714
2007-10-23,171.86,171.86,166.83,166.83,887
2007-10-24,166.83,167.28,163.73,165.45,2062
2007-10-25,165.45,165.45,161.89,164.82,679
2007-10-26,164.82,164.82,161.98,161.98,2004
2007-10-29,162.72,162.72,159.06,159.06,7396
2007-10-30,159.97,159.97,156.95,157.69,3528
